REGION TYPE,REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Texas,2023,52,7.37873,3307,51,44818
States,Utah,2023,52,4.90771,912,42,18583
States,Vermont,2023,52,1.97078,116,14,5886
States,Virginia,2023,52,7.7495,10048,182,129660
States,Washington,2023,52,3.91859,2351,109,59996
States,West Virginia,2023,52,4.3295,493,53,11387
States,Wisconsin,2023,52,3.38609,1044,66,30832
States,Wyoming,2023,52,10.1222,232,17,2292
States,Commonwealth of the Northern Mariana Islands,2023,52,X,X,X,X
States,Puerto Rico,2023,52,4.84274,97,6,2003
States,Virgin Islands,2023,52,4.91991,43,3,874
States,New York City,2023,52,11.2517,13742,100,122133
States,Alabama,2024,1,8.12453,3557,106,43781
States,Alaska,2024,1,2.84715,114,12,4004
States,Arizona,2024,1,5.26864,4196,122,79641
States,Arkansas,2024,1,4.77648,749,52,15681
States,California,2024,1,6.93704,17226,207,248319
States,Colorado,2024,1,7.02405,3391,97,48277
States,Connecticut,2024,1,3.96393,1776,69,44804
States,Delaware,2024,1,2.5457,344,23,13513
States,District of Columbia,2024,1,6.23352,402,7,6449
States,Florida,2024,1,6.22866,16527,357,265338
States,Georgia,2024,1,8.2299,7108,103,86368
States,Hawaii,2024,1,3.83252,1049,41,27371
States,Idaho,2024,1,4.93176,542,30,10990
States,Illinois,2024,1,3.48038,2486,173,71429
States,Indiana,2024,1,3.99009,2819,160,70650
States,Iowa,2024,1,3.16438,113,16,3571
States,Kansas,2024,1,3.07465,542,35,17628
States,Kentucky,2024,1,4.65164,1824,89,39212
States,Louisiana,2024,1,10.6741,4880,87,45718
States,Maine,2024,1,2.97081,460,50,15484
States,Maryland,2024,1,4.99581,2387,70,47780
States,Massachusetts,2024,1,5.18626,4462,105,86035
States,Michigan,2024,1,3.93264,5775,283,146848
States,Minnesota,2024,1,1.40092,409,70,29195
States,Mississippi,2024,1,7.23418,1092,29,15095
States,Missouri,2024,1,2.75245,830,41,30155
States,Montana,2024,1,3.88986,267,28,6864
States,Nebraska,2024,1,4.9758,802,91,16118
States,Nevada,2024,1,4.59321,2151,66,46830
States,New Hampshire,2024,1,2.99853,286,23,9538
States,New Jersey,2024,1,7.62949,2177,31,28534
States,New Mexico,2024,1,11.3855,2752,41,24171
States,New York,2024,1,3.52257,1957,99,55556
States,North Carolina,2024,1,6.51447,6258,139,96063
States,North Dakota,2024,1,7.65656,313,13,4088
States,Ohio,2024,1,5.04587,1837,73,36406
States,Oklahoma,2024,1,3.64639,787,36,21583
States,Oregon,2024,1,2.06663,848,85,41033
States,Pennsylvania,2024,1,3.36715,2323,101,68990
States,Rhode Island,2024,1,3.09299,314,22,10152
States,South Carolina,2024,1,11.8654,3779,39,31849
States,South Dakota,2024,1,2.24987,179,32,7956
States,Tennessee,2024,1,11.1298,4027,97,36182
States,Texas,2024,1,7.33991,3480,52,47412
States,Utah,2024,1,3.47445,705,48,20291
States,Vermont,2024,1,1.56201,99,15,6338
States,Virginia,2024,1,6.01792,7437,182,123581
States,Washington,2024,1,3.46002,2407,109,69566
States,West Virginia,2024,1,3.67922,473,53,12856
States,Wisconsin,2024,1,3.04011,986,66,32433
States,Wyoming,2024,1,8.99452,246,18,2735
States,Commonwealth of the Northern Mariana Islands,2024,1,X,X,X,X
States,Puerto Rico,2024,1,4.01174,82,6,2044
States,Virgin Islands,2024,1,2.33871,29,4,1240
States,New York City,2024,1,9.60163,11904,103,123979
States,Alabama,2024,2,6.12764,2529,108,41272
States,Alaska,2024,2,2.53396,97,12,3828
States,Arizona,2024,2,4.11553,3303,122,80257
States,Arkansas,2024,2,4.27392,611,47,14296
States,California,2024,2,5.47579,16071,210,293492
States,Colorado,2024,2,5.71065,2872,97,50292
States,Connecticut,2024,2,3.3643,1405,69,41762
States,Delaware,2024,2,1.71806,234,24,13620
States,District of Columbia,2024,2,5.96576,467,7,7828
States,Florida,2024,2,5.29359,13981,357,264112
States,Georgia,2024,2,7.01283,5166,103,73665
States,Hawaii,2024,2,3.40208,1252,40,36801
States,Idaho,2024,2,3.87046,392,30,10128
States,Illinois,2024,2,2.60482,1778,177,68258
States,Indiana,2024,2,3.3386,2408,158,72126
States,Iowa,2024,2,2.64834,79,15,2983
States,Kansas,2024,2,2.36502,403,34,17040
States,Kentucky,2024,2,4.27783,1690,89,39506
States,Louisiana,2024,2,7.8379,3375,87,43060
States,Maine,2024,2,2.62324,381,51,14524
States,Maryland,2024,2,4.15447,1973,68,47491
States,Massachusetts,2024,2,4.46419,3848,105,86197
States,Michigan,2024,2,3.19877,4454,286,139241
States,Minnesota,2024,2,1.70053,621,72,36518
States,Mississippi,2024,2,5.80623,857,31,14760
States,Missouri,2024,2,2.58479,692,41,26772
States,Montana,2024,2,3.00683,198,28,6585
States,Nebraska,2024,2,4.45973,603,91,13521
States,Nevada,2024,2,3.73553,1752,66,46901
States,New Hampshire,2024,2,3.08022,273,23,8863
States,New Jersey,2024,2,6.49241,1843,32,28387
States,New Mexico,2024,2,8.28608,1958,42,23630
States,New York,2024,2,2.54504,1308,98,51394
States,North Carolina,2024,2,4.45963,3994,141,89559
States,North Dakota,2024,2,6.95383,247,13,3552
States,Ohio,2024,2,4.38198,1629,76,37175
States,Oklahoma,2024,2,2.39081,335,30,14012
States,Oregon,2024,2,1.80022,676,86,37551
States,Pennsylvania,2024,2,2.71956,1810,100,66555
States,Rhode Island,2024,2,2.59306,287,23,11068
States,South Carolina,2024,2,8.26583,2449,38,29628
States,South Dakota,2024,2,1.45042,110,32,7584
States,Tennessee,2024,2,9.4044,3319,98,35292
States,Texas,2024,2,5.74415,2885,52,50225
States,Utah,2024,2,2.78926,560,48,20077
States,Vermont,2024,2,1.63062,98,15,6010
States,Virginia,2024,2,5.0011,5897,182,117914
States,Washington,2024,2,2.64208,1894,109,71686
States,West Virginia,2024,2,3.32819,496,48,14903
States,Wisconsin,2024,2,2.90181,774,61,26673
States,Wyoming,2024,2,8.66995,264,16,3045
States,Commonwealth of the Northern Mariana Islands,2024,2,X,X,X,X
States,Puerto Rico,2024,2,5.50239,115,6,2090
States,Virgin Islands,2024,2,3.67816,48,4,1305
States,New York City,2024,2,9.26784,11700,106,126243
States,Alabama,2024,3,5.30737,1908,101,35950
States,Alaska,2024,3,2.79241,106,12,3796
States,Arizona,2024,3,4.08778,3202,122,78331
States,Arkansas,2024,3,5.24265,619,50,11807
States,California,2024,3,5.05494,13641,209,269855
States,Colorado,2024,3,5.19406,2350,97,45244
States,Connecticut,2024,3,3.22261,1270,69,39409
States,Delaware,2024,3,1.49935,184,25,12272
States,District of Columbia,2024,3,4.91564,303,7,6164
States,Florida,2024,3,4.88784,12420,357,254100
States,Georgia,2024,3,6.2818,5050,102,80391
States,Hawaii,2024,3,3.74229,1117,41,29848
States,Idaho,2024,3,3.09829,290,30,9360
States,Illinois,2024,3,2.30225,1347,177,58508
States,Indiana,2024,3,3.17368,2025,160,63806
States,Iowa,2024,3,1.90414,87,16,4569
States,Kansas,2024,3,1.98487,341,36,17180
States,Kentucky,2024,3,4.00933,1272,88,31726
States,Louisiana,2024,3,6.18375,2351,87,38019
States,Maine,2024,3,2.83747,412,52,14520
States,Maryland,2024,3,3.55508,1460,69,41068
States,Massachusetts,2024,3,3.8875,3132,105,80566
States,Michigan,2024,3,2.95236,3750,287,127017
States,Minnesota,2024,3,1.77583,619,71,34857
States,Mississippi,2024,3,5.13333,668,31,13013
States,Missouri,2024,3,2.17665,535,41,24579
States,Montana,2024,3,2.90866,171,28,5879
States,Nebraska,2024,3,3.79889,507,91,13346
States,Nevada,2024,3,3.66914,1675,66,45651
States,New Hampshire,2024,3,2.96395,245,23,8266
States,New Jersey,2024,3,5.56383,1495,33,26870
States,New Mexico,2024,3,7.541,1729,41,22928
States,New York,2024,3,2.24634,1072,98,47722
States,North Carolina,2024,3,3.72699,3165,140,84921
States,North Dakota,2024,3,6.66479,237,14,3556
States,Ohio,2024,3,4.52824,1495,76,33015
States,Oklahoma,2024,3,2.14355,399,35,18614
States,Oregon,2024,3,1.54337,552,83,35766
States,Pennsylvania,2024,3,2.24542,1370,102,61013
States,Rhode Island,2024,3,2.37274,275,24,11590
States,South Carolina,2024,3,6.88498,2010,38,29194
States,South Dakota,2024,3,0.931867,61,30,6546
States,Tennessee,2024,3,7.75031,1953,98,25199
States,Texas,2024,3,6.45288,2948,53,45685
States,Utah,2024,3,2.80615,522,48,18602
States,Vermont,2024,3,1.30976,80,14,6108
States,Virginia,2024,3,4.60765,4819,182,104587
States,Washington,2024,3,2.73445,1762,109,64437
States,West Virginia,2024,3,3.90515,415,56,10627
States,Wisconsin,2024,3,2.17486,549,61,25243
States,Wyoming,2024,3,5.67325,158,17,2785
States,Commonwealth of the Northern Mariana Islands,2024,3,X,X,X,X
States,Puerto Rico,2024,3,5.19818,80,5,1539
States,Virgin Islands,2024,3,5.01122,67,4,1337
States,New York City,2024,3,8.70912,9840,104,112985
States,Alabama,2024,4,4.68665,1987,107,42397
States,Alaska,2024,4,2.31228,97,12,4195
States,Arizona,2024,4,3.78679,3079,122,81309
States,Arkansas,2024,4,5.10915,763,49,14934
States,California,2024,4,4.36541,12834,211,293993
States,Colorado,2024,4,5.14802,2704,97,52525
States,Connecticut,2024,4,3.07689,1281,69,41633
States,Delaware,2024,4,1.36465,183,24,13410
States,District of Columbia,2024,4,6.54229,512,7,7826
States,Florida,2024,4,4.94473,13012,357,263149
States,Georgia,2024,4,6.74959,6023,103,89235
States,Hawaii,2024,4,3.22479,1129,37,35010
States,Idaho,2024,4,2.61438,268,30,10251
States,Illinois,2024,4,2.01561,1384,177,68664
States,Indiana,2024,4,3.33754,2380,161,71310
States,Iowa,2024,4,2.57762,132,16,5121
States,Kansas,2024,4,2.31957,431,35,18581
States,Kentucky,2024,4,3.76211,1460,89,38808
States,Louisiana,2024,4,5.6964,2393,87,42009
States,Maine,2024,4,2.50549,365,52,14568
States,Maryland,2024,4,3.09664,1467,70,47374
States,Massachusetts,2024,4,3.75542,1767,105,47052
States,Michigan,2024,4,3.31342,4537,287,136928
States,Minnesota,2024,4,2.31408,833,71,35997
States,Mississippi,2024,4,5.0339,646,32,12833
States,Missouri,2024,4,1.97153,554,41,28100
States,Montana,2024,4,2.3915,162,28,6774
States,Nebraska,2024,4,3.8916,639,91,16420
States,Nevada,2024,4,3.31756,1577,66,47535
States,New Hampshire,2024,4,2.5416,223,23,8774
States,New Jersey,2024,4,5.18811,1510,33,29105
States,New Mexico,2024,4,8.24772,2007,43,24334
States,New York,2024,4,1.68956,1129,99,66822
States,North Carolina,2024,4,3.80862,3462,141,90899
States,North Dakota,2024,4,6.2069,225,13,3625
States,Ohio,2024,4,4.67715,1737,75,37138
States,Oklahoma,2024,4,3.78014,914,45,24179
States,Oregon,2024,4,1.38078,546,84,39543
States,Pennsylvania,2024,4,2.10932,1427,102,67652
States,Rhode Island,2024,4,2.61427,322,24,12317
States,South Carolina,2024,4,7.1724,2202,39,30701
States,South Dakota,2024,4,1.50831,127,32,8420
States,Tennessee,2024,4,5.37508,1696,98,31553
States,Texas,2024,4,7.41785,4050,53,54598
States,Utah,2024,4,2.45185,485,48,19781
States,Vermont,2024,4,1.16005,64,14,5517
States,Virginia,2024,4,4.53945,5151,182,113472
States,Washington,2024,4,2.59007,1944,109,75056
States,West Virginia,2024,4,3.46528,506,55,14602
States,Wisconsin,2024,4,2.02225,558,61,27593
States,Wyoming,2024,4,8.61259,275,18,3193
States,Commonwealth of the Northern Mariana Islands,2024,4,X,X,X,X
States,Puerto Rico,2024,4,3.58224,71,7,1982
States,Virgin Islands,2024,4,1.06007,9,3,849
States,New York City,2024,4,8.67844,10325,105,118973
States,Alabama,2024,5,4.41066,1880,108,42624
States,Alaska,2024,5,3.8829,126,12,3245
States,Arizona,2024,5,3.42275,2774,122,81046
States,Arkansas,2024,5,6.05825,934,49,15417
States,California,2024,5,4.24409,12309,210,290027
States,Colorado,2024,5,5.05197,2649,97,52435
States,Connecticut,2024,5,3.04252,1290,69,42399
States,Delaware,2024,5,1.33096,187,25,14050
States,District of Columbia,2024,5,6.98141,522,7,7477
States,Florida,2024,5,4.96202,12981,357,261607
States,Georgia,2024,5,6.28252,5446,100,86685
States,Hawaii,2024,5,3.31782,1198,40,36108
States,Idaho,2024,5,3.29974,334,30,10122
States,Illinois,2024,5,2.30418,1665,177,72260
States,Indiana,2024,5,3.68688,2695,156,73097
States,Iowa,2024,5,3.74716,198,16,5284
States,Kansas,2024,5,2.98855,603,36,20177
States,Kentucky,2024,5,3.75581,1431,86,38101
States,Louisiana,2024,5,5.1971,2203,87,42389
States,Maine,2024,5,2.75175,420,52,15263
States,Maryland,2024,5,3.10988,1440,68,46304
States,Massachusetts,2024,5,4.22667,3625,105,85765
States,Michigan,2024,5,3.72574,5079,286,136322
States,Minnesota,2024,5,2.62292,980,71,37363
States,Mississippi,2024,5,4.78502,631,30,13187
States,Missouri,2024,5,2.40829,688,41,28568
States,Montana,2024,5,2.27005,154,28,6784
States,Nebraska,2024,5,4.90219,822,91,16768
States,Nevada,2024,5,2.91119,1379,66,47369
States,New Hampshire,2024,5,2.86404,261,23,9113
States,New Jersey,2024,5,5.78569,1616,32,27931
States,New Mexico,2024,5,8.26232,1910,43,23117
States,New York,2024,5,2.40958,1050,99,43576
States,North Carolina,2024,5,3.42636,3137,140,91555
States,North Dakota,2024,5,7.01189,283,14,4036
States,Ohio,2024,5,5.07302,1907,75,37591
States,Oklahoma,2024,5,5.49786,1440,41,26192
States,Oregon,2024,5,2.22424,880,86,39564
States,Pennsylvania,2024,5,2.15062,1461,101,67934
States,Rhode Island,2024,5,3.32678,406,23,12204
States,South Carolina,2024,5,6.2703,1988,39,31705
States,South Dakota,2024,5,1.36007,118,32,8676
States,Tennessee,2024,5,4.21961,1315,98,31164
States,Texas,2024,5,8.58243,4858,53,56604
States,Utah,2024,5,2.3403,466,48,19912
States,Vermont,2024,5,2.14672,139,15,6475
States,Virginia,2024,5,4.33034,4888,182,112878
States,Washington,2024,5,2.32482,1769,109,76092
States,West Virginia,2024,5,3.76937,574,54,15228
States,Wisconsin,2024,5,2.45344,693,61,28246
States,Wyoming,2024,5,9.26488,305,18,3292
States,Commonwealth of the Northern Mariana Islands,2024,5,X,X,X,X
States,Puerto Rico,2024,5,3.88732,69,5,1775
States,Virgin Islands,2024,5,1.50376,14,3,931
States,New York City,2024,5,8.28631,9737,105,117507
States,Alabama,2024,6,4.69107,2072,108,44169
States,Alaska,2024,6,2.01425,82,12,4071
States,Arizona,2024,6,3.07475,2398,122,77990
States,Arkansas,2024,6,6.12125,1046,50,17088
States,California,2024,6,4.0475,11329,210,279901
States,Colorado,2024,6,4.90507,2550,97,51987
States,Connecticut,2024,6,3.06891,1332,69,43403
States,Delaware,2024,6,1.29914,193,25,14856
States,District of Columbia,2024,6,7.91168,602,6,7609
States,Florida,2024,6,5.08604,13607,357,267536
States,Georgia,2024,6,6.098,5391,104,88406
States,Hawaii,2024,6,3.649,1292,42,35407
States,Idaho,2024,6,2.96162,311,30,10501
States,Illinois,2024,6,2.64587,1959,176,74040
States,Indiana,2024,6,3.94803,2969,157,75202
States,Iowa,2024,6,3.63089,181,14,4985
States,Kansas,2024,6,3.26357,669,36,20499
States,Kentucky,2024,6,4.45632,1793,87,40235
States,Louisiana,2024,6,5.16274,2246,87,43504
States,Maine,2024,6,3.1892,475,52,14894
States,Maryland,2024,6,3.45691,1685,70,48743
States,Massachusetts,2024,6,4.55044,3984,103,87552
States,Michigan,2024,6,4.80751,6977,285,145127
States,Minnesota,2024,6,2.51569,910,72,36173
States,Mississippi,2024,6,4.94392,692,31,13997
States,Missouri,2024,6,2.78316,847,41,30433
States,Montana,2024,6,2.87684,192,28,6674
States,Nebraska,2024,6,5.99882,1015,91,16920
States,Nevada,2024,6,2.4706,1128,66,45657
States,New Hampshire,2024,6,2.79586,262,23,9371
States,New Jersey,2024,6,5.8096,1677,32,28866
States,New Mexico,2024,6,8.55781,2065,43,24130
States,New York,2024,6,2.26655,1193,98,52635
States,North Carolina,2024,6,3.5531,3295,138,92736
States,North Dakota,2024,6,7.42706,280,14,3770
States,Ohio,2024,6,6.71408,2549,73,37965
States,Oklahoma,2024,6,5.87012,1439,44,24514
States,Oregon,2024,6,2.36557,930,85,39314
States,Pennsylvania,2024,6,2.28102,1582,100,69355
States,Rhode Island,2024,6,3.71476,473,22,12733
States,South Carolina,2024,6,5.99631,1950,37,32520
States,South Dakota,2024,6,1.95063,177,32,9074
States,Tennessee,2024,6,5.14762,1754,98,34074
States,Texas,2024,6,7.46488,4161,52,55741
States,Utah,2024,6,1.94812,389,48,19968
States,Vermont,2024,6,1.45849,94,14,6445
States,Virginia,2024,6,4.57247,5354,183,117092
States,Washington,2024,6,2.09751,1569,109,74803
States,West Virginia,2024,6,4.44484,741,55,16671
States,Wisconsin,2024,6,2.56595,746,61,29073
States,Wyoming,2024,6,9.84127,341,18,3465
States,Commonwealth of the Northern Mariana Islands,2024,6,X,X,X,X
States,Puerto Rico,2024,6,3.2967,63,7,1911
States,Virgin Islands,2024,6,0.862895,9,4,1043
States,New York City,2024,6,8.19163,9953,106,121502
States,Alabama,2024,7,4.31131,1776,107,41194
States,Alaska,2024,7,3.18646,128,12,4017
States,Arizona,2024,7,2.98543,2385,122,79888
States,Arkansas,2024,7,6.40352,1048,48,16366
States,California,2024,7,4.27979,12026,208,280995
States,Colorado,2024,7,4.58909,2357,97,51361
States,Connecticut,2024,7,3.01175,1264,69,41969
States,Delaware,2024,7,1.35155,186,25,13762
States,District of Columbia,2024,7,8.78667,659,7,7500
States,Florida,2024,7,4.63437,12341,356,266293
States,Georgia,2024,7,5.20945,4472,102,85844
States,Hawaii,2024,7,3.50601,1204,41,34341
States,Idaho,2024,7,3.50793,367,30,10462
States,Illinois,2024,7,2.70539,1878,177,69417
States,Indiana,2024,7,3.94092,2668,156,67700
States,Iowa,2024,7,4.05688,194,15,4782
States,Kansas,2024,7,3.20665,621,35,19366
States,Kentucky,2024,7,4.7057,1838,89,39059
States,Louisiana,2024,7,4.64633,1945,87,41861
States,Maine,2024,7,3.25097,496,52,15257
States,Maryland,2024,7,3.66392,1726,70,47108
States,Massachusetts,2024,7,4.49449,3375,104,75092
States,Michigan,2024,7,5.44105,7872,286,144678
States,Minnesota,2024,7,2.39413,861,71,35963
States,Mississippi,2024,7,4.43024,596,31,13453
States,Missouri,2024,7,3.10756,919,41,29573
States,Montana,2024,7,2.02223,131,28,6478
States,Nebraska,2024,7,6.14614,1006,91,16368
States,Nevada,2024,7,2.86101,1332,65,46557
States,New Hampshire,2024,7,2.76719,254,23,9179
States,New Jersey,2024,7,5.20962,1439,33,27622
States,New Mexico,2024,7,8.09697,1984,41,24503
States,New York,2024,7,2.34278,1191,99,50837
States,North Carolina,2024,7,3.33948,3098,136,92769
States,North Dakota,2024,7,5.88391,223,14,3790
States,Ohio,2024,7,7.34319,2825,74,38471
States,Oklahoma,2024,7,5.61776,1184,41,21076
States,Oregon,2024,7,2.51305,987,86,39275
States,Pennsylvania,2024,7,2.34563,1570,101,66933
States,Rhode Island,2024,7,3.36511,413,22,12273
States,South Carolina,2024,7,5.62001,1860,38,33096
States,South Dakota,2024,7,2.15359,182,32,8451
States,Tennessee,2024,7,5.23763,1782,98,34023
States,Texas,2024,7,6.33616,3314,54,52303
States,Utah,2024,7,2.2007,434,48,19721
States,Vermont,2024,7,1.09115,65,14,5957
States,Virginia,2024,7,4.8527,5686,183,117172
States,Washington,2024,7,2.07958,1514,109,72803
States,West Virginia,2024,7,4.03231,649,54,16095
States,Wisconsin,2024,7,2.6389,759,61,28762
States,Wyoming,2024,7,9.95826,334,18,3354
States,Commonwealth of the Northern Mariana Islands,2024,7,X,X,X,X
States,Puerto Rico,2024,7,4.49735,68,6,1512
States,Virgin Islands,2024,7,0.808314,7,3,866
